,patch_het,a,species,patches,r_temp,beta_temp,sigma_env_temp,disp_temp
1895,0.19324914,0.287739515,97,73,0.006683983,0.047373515,0.23909496,0.376098876
1896,0.211554003,0.341295341,123,87,0.082868715,0.038711531,0.141739843,0.06495629
1897,0.113222151,0.073563751,70,50,0.193878564,0.012274069,0.175201282,0.489196732
1898,0.13446668,0.337106615,46,48,0.237943381,0.000311202,0.285918726,0.089761714
1899,0.461584033,0.154775124,82,54,0.0019495,0.049115289,0.22671144,0.308393631
1900,0.234067099,0.366048506,55,47,0.189843513,0.043639632,0.376135183,0.341782471
1901,0.366959574,0.231477917,94,41,0.181682728,0.044213379,0.066748303,0.448620041
1902,0.143660158,0.289152451,82,45,0.112510244,0.026136831,0.17366945,0.32094869
1903,0.030955017,0.713837361,102,83,0.218242991,0.008505037,0.083794493,0.079866098
1904,0.03673384,0.097347914,114,52,0.244882683,0.047879813,0.282040309,0.272302988
1905,0.071304003,0.071420463,73,31,0.065410323,0.039758554,0.073464719,0.461222719
1906,0.072155343,0.621493203,123,85,0.168245884,0.027429784,0.23985607,0.137365876
1907,0.351909113,0.320231316,124,52,0.11723317,0.030853864,0.272742055,0.462727877
1908,0.063085987,0.274169416,106,66,0.030890884,0.006532898,0.094261275,0.24821081
1909,0.144665021,0.132604174,44,44,0.245120173,0.036937244,0.074443414,0.336703347
1910,0.196637432,0.02130785,98,59,0.139398044,0.034561053,0.275728587,0.425123409
1911,0.326708792,0.102420961,117,76,0.104929748,0.048611136,0.121771541,0.376507882
1912,0.268046322,0.182825018,122,47,0.148951416,0.009433921,0.089760867,0.063997431
1913,0.074055838,0.703712262,61,30,0.127133536,0.031612752,0.440001498,0.104164036
1914,0.07343542,0.034393069,85,26,0.137328959,0.042999176,0.228828557,0.439102223
1915,0.359385002,0.044625502,48,59,0.21765522,0.01616758,0.099437713,0.492049422
1916,0.209839555,0.273165214,37,88,0.132998024,0.006200216,0.4373127,0.473111307
1917,0.174530155,0.466162267,60,90,0.131110235,0.030924661,0.480038636,0.201793834
1918,0.271564597,0.705824062,80,54,0.111837311,0.013360427,0.351059907,0.115526956
1919,0.128581893,0.558867894,117,74,0.048754905,0.009554942,0.253768656,0.151190953
1920,0.05776436,0.338053043,127,69,0.00885299,0.029830795,0.268019952,0.277783386
1921,0.366277538,0.282286332,87,62,0.019893678,0.009147573,0.485208879,0.285049453
1922,0.179413257,0.401310642,76,31,0.196559385,0.044450318,0.355463622,0.001655306
1923,0.024248864,0.234866657,30,87,0.125616166,0.01162299,0.369438168,0.220612919
1924,0.033753681,0.47870192,117,68,0.035942824,0.025271579,0.239716732,0.008025346
1925,0.4552369,0.419274965,72,54,0.082500693,0.021426762,0.465251225,0.141752466
1926,0.468004792,0.150584408,43,56,0.080010636,0.028872547,0.358019514,0.383997294
1927,0.43208897,0.19217925,85,58,0.081191027,0.047670759,0.131843372,0.277573921
1928,0.360104627,0.535372288,52,49,0.131437257,0.035770474,0.055540891,0.215908326
1929,0.111784811,0.612046397,33,80,0.015867253,0.038403836,0.187967847,0.204277974
1930,0.169885494,0.057579588,83,77,0.216817205,0.033530885,0.115281295,0.256527914
1931,0.002169879,0.389792064,122,24,0.067834554,0.046867886,0.179188555,0.026060345
1932,0.231759003,0.323341867,38,55,0.169741928,0.049561107,0.360076889,0.069177645
1933,0.47194288,0.608661344,110,38,0.242627993,0.028741929,0.380552377,0.052497925
1934,0.010879462,0.637381968,96,86,0.089481961,0.047773593,0.138601357,0.366368467
1935,0.187963545,0.002808988,75,25,0.021157156,0.029020925,0.441843225,0.060254011
1936,0.228686018,0.172953896,124,67,0.149805435,0.036708774,0.093182968,0.366724261
1937,0.031038556,0.237439185,58,40,0.094963341,0.027476599,0.365180571,0.109973887
1938,0.01006867,0.712563851,71,71,0.065699408,0.002552775,0.469227035,0.497602235
1939,0.208378157,0.510582071,72,83,0.094572401,0.020592499,0.335157566,0.23362966
1940,0.012277496,0.066182737,46,56,0.002948262,0.005327008,0.210652917,0.298295837
1941,0.183878391,0.489128632,32,82,0.031144461,0.001709926,0.37713089,0.373068689
1942,0.446590042,0.315223974,73,71,0.071163853,0.047861113,0.110537651,0.275792604
1943,0.050606914,0.106563314,126,38,0.104159961,0.008796338,0.157910362,0.174487617
1944,0.433528083,0.408485005,122,34,0.03500524,0.032009257,0.306739781,0.495871524
1945,0.101087023,0.188300394,115,74,0.187509381,0.037378586,0.259254036,0.027351696
1946,0.342782922,0.037110415,64,55,0.170686244,0.023626601,0.270462307,0.458888998
1947,0.141486553,0.565918949,126,74,0.166577165,0.031111568,0.231688182,0.436321885
1948,0.148800959,0.212618674,41,90,0.036338863,0.016303995,0.437015012,0.417581565
1949,0.391823114,0.520819249,110,74,0.19799434,0.022337647,0.307094116,0.303162457
1950,0.06256173,0.189842822,82,70,0.131740931,0.03593858,0.28733241,0.373978473
1951,0.402824922,0.494725405,64,39,0.128524815,0.048298378,0.355076745,0.184503375
1952,0.393621755,0.047492504,90,14,0.120423894,0.00960894,0.267559353,0.295396526
1953,0.46875627,0.041500969,58,80,0.176386041,0.04670244,0.071328436,0.310687724
1954,0.272295118,0.283235197,92,61,0.048694663,0.019332775,0.358975764,0.178205662
1955,0.35722907,0.538223085,121,72,0.202647183,0.032169388,0.482633377,0.390497656
1956,0.432874044,0.451751253,65,27,0.098292261,0.041166367,0.409354456,0.362157678
1957,0.359435123,0.215619656,121,49,0.223511029,0.045787611,0.310279125,0.131927002
1958,0.107116571,0.003136707,32,69,0.100214857,0.014374252,0.306095659,0.254363688
1959,0.292305315,0.154588673,114,49,0.042259498,0.018060651,0.150094989,0.473987411
1960,0.082562198,0.310944964,127,49,0.167065983,0.047487513,0.090178854,0.382944902
1961,0.429101409,0.207687309,104,80,0.157244546,0.042444482,0.273004624,0.45671269
1962,0.345328346,0.367895871,31,82,0.123840736,0.014431804,0.069253359,0.181982691
1963,0.428411497,0.454040577,99,50,0.045444165,0.042475103,0.421029899,0.359496948
1964,0.283907393,0.402053503,95,65,0.10881394,0.002944889,0.202239295,0.486453754
1965,0.21911325,0.054825277,85,18,0.1025195,0.029203276,0.47889524,0.248791642
1966,0.201228357,0.695107699,87,41,0.118190508,0.02177608,0.158464858,0.077555378
1967,0.233784077,0.391545616,108,30,0.076182618,0.02915592,0.247181226,0.164588282
1968,0.355015901,0.365689588,70,52,0.187435698,0.02234064,0.25313456,0.342281756
1969,0.411160606,0.241275958,47,76,0.019648394,0.001378838,0.297447596,0.181985649
1970,0.192728741,0.081064057,124,28,0.134452716,0.012418138,0.40908787,0.092173625
1971,0.083519034,0.56153608,113,60,0.083234279,0.015580868,0.411914426,0.026053421
1972,0.445261818,0.625325103,106,61,0.029441843,0.007467994,0.43375729,0.193605308
1973,0.143906634,0.212858043,117,11,0.223829064,0.02995024,0.275535828,0.313370975
1974,0.157331731,0.158982472,128,15,0.034338766,0.017099776,0.489421173,0.181187914
1975,0.001861577,0.511083277,47,84,0.125585801,0.007567608,0.24811151,0.099451387
1976,0.360144527,0.632973715,45,82,0.019599039,0.046873097,0.334823938,0.268623708
1977,0.471000712,0.640122513,93,69,0.08552743,0.043757749,0.084647002,0.33568711
1978,0.266864094,0.586639597,97,29,0.128446776,0.049405096,0.227722375,0.135498801
1979,0.160917012,0.043142689,104,32,0.003408857,0.027373995,0.389136649,0.456470836
1980,0.233249228,0.488511584,84,80,0.09458715,0.044847903,0.230435674,0.241837272
1981,0.24321374,0.558586954,79,20,0.195895258,0.043688874,0.442834448,0.441343972
1982,0.114480272,0.165575647,47,75,0.163620089,0.044978145,0.196536366,0.210685087
1983,0.433886226,0.629105899,72,44,0.221321101,0.042750985,0.230275182,0.165787393
1984,0.096989472,0.652374781,101,54,0.125000198,0.047229049,0.23173465,0.207890444
1985,0.308020664,0.548817522,116,76,0.137023766,0.017356777,0.115499628,0.004391895
1986,0.00890808,0.282622081,85,10,0.157707677,0.033084427,0.22874274,0.171969055
1987,0.284269648,0.167894482,103,48,0.004544988,0.041809712,0.396067496,0.110909957
1988,0.121404194,0.656394502,32,19,1.48E-05,0.045738643,0.42591456,0.240475952
1989,0.451487523,0.23816534,85,81,0.062229314,0.030643036,0.088663853,0.113920756
1990,0.385652846,0.035025575,80,65,0.055284918,0.009415918,0.305552279,0.117536927
1991,0.221123487,0.470842691,114,84,0.026164717,0.022345616,0.275939812,0.022198281
1992,0.472267201,0.037345668,80,54,0.145694682,0.019804916,0.109884706,0.426271487
1993,0.1695107,0.550805824,118,90,0.112564784,0.043220475,0.130806445,0.237401244
1994,0.142306951,0.161275531,62,69,0.110958277,0.015223748,0.489250962,0.033165953
1995,0.214724945,0.145563759,103,54,0.171129768,0.044770057,0.419621026,0.318342594
1996,0.060212875,0.362059071,102,39,0.233340775,0.029303414,0.320865734,0.169743062
1997,0.487966411,0.483689395,129,68,0.125125867,0.012851971,0.35796002,0.205033484
1998,0.311676064,0.254077048,108,20,0.029716691,0.044163211,0.093114423,0.471856432
1999,0.277933015,0.368679129,109,89,0.105397559,0.04298692,0.215503988,0.363919289
2000,0.417893486,0.435636462,100,85,0.064023598,0.042387756,0.233459401,0.007339166
2001,0.168883136,0.655619107,41,11,0.082935975,0.016524049,0.403516601,0.118797223
2002,0.087893621,0.018031068,45,20,0.100220483,0.022287409,0.332288659,0.109791813
2003,0.019311977,0.540030139,120,84,0.137053212,0.014417727,0.114165224,0.006830817
2004,0.021359861,0.292721198,108,18,0.221704767,0.035469445,0.206441378,0.062832048
2005,0.101019995,0.07971319,51,15,0.201672498,0.029531457,0.47383847,0.319672413
2006,0.329327419,0.21357883,115,74,0.220370164,0.03795795,0.49743634,0.335000479
2007,0.496928083,0.68752201,51,48,0.016860883,0.040079242,0.306254577,0.215287979
2008,0.421687684,0.15083174,105,87,0.179217013,0.019008511,0.325700381,0.109968409
2009,0.379818312,0.207605308,45,79,0.188588576,0.033528922,0.228347872,0.176786514
2010,0.413363995,0.260078142,77,19,0.126381579,0.038530942,0.397376615,0.173840427
2011,0.389251409,0.010785731,58,70,0.005537,0.005667288,0.312513733,0.401936735
2012,0.386023014,0.410489913,51,67,0.015038673,0.02195873,0.328582056,0.148179556
2013,0.456138334,0.295317857,50,38,0.004121781,0.007501537,0.433746814,0.210874704
2014,0.287397812,0.744619486,55,37,0.001655867,0.040712475,0.233341061,0.426527269
2015,0.286321801,0.14357202,46,35,0.115813034,0.049639844,0.328245795,0.475518945
2016,0.348688414,0.714859488,101,84,0.077834664,0.029337228,0.212626627,0.332534526
2017,0.261798119,0.026989407,105,38,0.178449725,0.009116244,0.175449551,0.251258819
2018,0.281957609,0.440432152,116,51,0.080288534,0.0219395,0.183338386,0.387056489
2019,0.478190875,0.002319594,75,25,0.18005348,0.028252224,0.462500136,0.058316255
2020,0.13672956,0.284976594,50,75,0.209634886,0.029112393,0.141994685,0.101278452
2021,0.044899938,0.249667918,107,86,0.031878893,0.032897706,0.084300393,0.430293044
2022,0.425055316,0.533818285,97,37,0.221541499,0.018813496,0.489494785,0.268380796
2023,0.434546223,0.288281192,118,18,0.153808284,0.025322784,0.495161147,0.13011937
2024,0.374193687,0.667104703,102,85,0.176015169,0.007550778,0.370317514,0.184709505
2025,0.422554642,0.29527614,76,46,0.214199484,0.036518758,0.480346019,0.470161752
2026,0.094904218,0.501047251,35,20,0.093286676,0.007180818,0.303077928,0.262191095
2027,0.183498006,0.181792763,125,58,0.226124839,0.044838346,0.353483019,0.016794312
2028,0.083000318,0.734428135,90,27,0.070259846,0.018058953,0.237907442,0.080393653
2029,0.383513496,0.242778889,118,61,0.183639247,0.016151754,0.175238711,0.048495587
2030,0.404702291,0.181921214,55,71,0.171485453,0.039318026,0.375350293,0.221360794
2031,0.072816741,0.483184003,75,44,0.229642429,0.015913698,0.332778051,0.223211228
2032,0.444984952,0.252756811,59,57,0.023796447,0.00267231,0.230650771,0.082071835
2033,0.042628736,0.00995826,98,78,0.152160963,0.012090418,0.169081768,0.210636868
2034,0.020621247,0.360335081,110,35,0.213710432,0.020134657,0.198020424,0.258882562
2035,0.458180385,0.585801131,46,38,0.004520287,0.002741331,0.394788167,0.263316448
2036,0.005109422,0.680904649,101,23,0.058784913,0.045306148,0.163400717,0.058824736
2037,0.375347142,0.349516327,120,18,0.208988115,0.014395968,0.424896669,0.23428386
2038,0.038648357,0.081298712,47,57,0.220345298,0.033163449,0.349859015,0.449154406
2039,0.014998595,0.648281081,41,13,0.248808521,0.041778946,0.073097525,0.149679533
2040,0.320187585,0.573809625,37,42,0.070346462,3.22E-05,0.479329881,0.414388013
2041,0.268094648,0.31184653,98,17,0.199926047,0.032361871,0.35226481,0.314594923
2042,0.433127969,0.268981287,76,75,0.016381033,0.035800904,0.336228895,0.470524598
2043,0.354288415,0.614280935,65,56,0.22023224,0.039224689,0.149706494,0.083079346
2044,0.277292066,0.376846857,40,47,0.166449797,0.014740318,0.359136499,0.008792724
2045,0.250309664,0.003696415,111,13,0.219178798,0.034278997,0.103147187,0.243703466
2046,0.217539091,0.029836111,99,84,0.030703049,0.035147436,0.276098903,0.161989538
2047,0.160724635,0.677655409,82,46,0.044699311,0.049635189,0.487064248,0.056925267
2048,0.083223793,0.410370104,30,86,0.01619144,0.002902313,0.147028978,0.0638249
2049,0.266410566,0.737303714,31,20,0.09003219,0.034221592,0.186037929,0.099189149
2050,0.302472262,0.289171838,106,89,0.106600089,0.003731821,0.1093402,0.424805986
2051,0.463868854,0.218413756,73,73,0.025494299,0.012843028,0.268741333,0.394373367
2052,0.024557046,0.173602013,63,90,0.037287247,0.002484183,0.136991302,0.494116105
2053,0.330800975,0.465724451,40,31,0.193201613,0.008303434,0.189060572,0.212436485
2054,0.330475484,0.34394967,67,49,0.147151066,0.036956242,0.110882927,0.178896263
2055,0.028728463,0.488114691,77,36,0.206754418,0.037788714,0.339381728,0.183140227
2056,0.103679307,0.102142096,30,42,0.168139411,0.034514582,0.428748234,0.368991508
2057,0.268144921,0.288459011,94,90,0.156390126,0.011387898,0.198875425,0.162652768
2058,0.376785983,0.400791991,107,11,0.213823118,0.013242728,0.156579448,0.432187823
2059,0.39842637,0.728454981,90,77,0.074511591,0.037026143,0.428607875,0.020311751
2060,0.444833293,0.061182642,75,32,0.036940586,0.008681632,0.499733891,0.469598361
2061,0.117215372,0.687655785,118,33,0.181848544,0.031791733,0.368472167,0.424800735
2062,0.065502002,0.475078898,36,10,0.098768581,0.028087571,0.110024296,0.223546219
2063,0.154428044,0.056118604,104,26,0.178751076,0.003181336,0.233073695,0.271060163
2064,0.372283372,0.340384965,109,26,0.212037317,0.010463664,0.463313123,0.475832995
2065,0.345725511,0.566990458,67,53,0.054925908,0.017201526,0.312456679,0.307967299
2066,0.326146074,0.183742189,95,56,0.243500124,0.021021532,0.380451134,0.294542488
2067,0.431841121,0.364431983,66,16,0.009115553,0.047807455,0.156575387,0.351417436
2068,0.447773199,0.376426017,69,87,0.221383319,0.02839728,0.441130923,0.485213582
2069,0.32147484,0.65416322,109,20,0.174050145,0.005216927,0.256964108,0.100860587
2070,0.231416653,0.196519031,82,69,0.187555521,0.009862729,0.132168246,0.036840714
2071,0.473742624,0.666711335,112,64,0.123599808,0.035585416,0.458557797,0.351572219
2072,0.026388576,0.57207897,128,73,0.23689692,0.020300135,0.295703441,0.007638724
2073,0.144094435,0.371474781,116,10,0.181408512,0.001118218,0.149918804,0.333026747
2074,0.426482138,0.486682452,125,72,0.192984042,0.001182633,0.058770934,0.200386202
2075,0.20845943,0.716540311,101,42,0.233207365,0.022200655,0.354944742,0.060743987
2076,0.025470534,0.735203371,76,84,0.137966826,0.025323017,0.083895222,0.011388932
2077,0.050922318,0.072501945,38,27,0.174607789,0.044532712,0.356773266,0.129557309
2078,0.189644826,0.440969962,115,12,0.173997275,0.008258655,0.334014735,0.029603588
2079,0.122180483,0.403939312,69,14,0.208266662,0.029974383,0.486976425,0.361424363
2080,0.231285464,0.08880304,104,81,0.217832331,0.037018876,0.143050647,0.368277956
2081,0.151293542,0.053170504,68,46,0.032854674,0.033525228,0.390213294,0.035255579
2082,0.457406497,0.385066584,48,54,0.19066219,0.009819822,0.195875227,0.108734745
2083,0.460946446,0.591569045,115,21,0.070642443,0.03360404,0.250650252,0.226253848
2084,0.345648448,0.370301118,111,76,0.224539161,0.004464904,0.451987123,0.166146724
2085,0.147363007,0.37458276,63,36,0.024839281,0.047193044,0.415762068,0.080214365
2086,0.223139914,0.670106226,95,56,0.044519276,0.022116736,0.174437843,0.386972059
2087,0.097579271,0.611748565,56,11,0.049365924,0.00924903,0.384242435,0.266763396
2088,0.22883861,0.73487516,43,69,0.216156041,0.039402444,0.208027449,0.373042814
2089,0.129318148,0.105094705,72,85,0.169869217,0.03169993,0.160104281,0.316848714
2090,0.493559114,0.315702423,100,71,0.231223481,0.007568548,0.434324867,0.27476987
2091,0.263760188,0.116954869,129,31,0.168130802,0.049362883,0.339500498,0.499309449
2092,0.111631679,0.046197175,95,85,0.002080656,0.009891175,0.136584907,0.170802888
2093,0.358488128,0.407883704,68,82,0.102744799,0.031622727,0.224792297,0.330661911
2094,0.31080853,0.081608201,128,46,0.072821295,0.04311841,0.0718005,0.451167101
2095,0.317880767,0.213319103,110,79,0.118890158,0.002044894,0.375036612,0.107695093
2096,0.452482839,0.560466336,129,28,0.123880675,0.04851171,0.463779554,0.29914955
2097,0.194463079,0.033904956,130,27,0.051344456,0.014738507,0.196154058,0.102853952
2098,0.460913251,0.67733335,84,51,0.2397142,0.008843172,0.186718517,0.2259454
2099,0.2763112,0.35873964,130,73,0.155127194,0.036451659,0.259061928,0.342740132
2100,0.064315123,0.087522552,102,82,0.064908162,0.02809672,0.446611361,0.003733698
2101,0.372443378,0.111289074,51,31,0.175788769,0.000784458,0.328762249,0.19150451
2102,0.111977065,0.730492397,42,43,0.04927887,0.042568681,0.080841609,0.202629047
2103,0.305868609,0.607250354,83,25,0.038084731,0.049629798,0.477088072,0.25954265
2104,0.349437517,0.036261279,59,61,0.026538616,0.039989603,0.060088314,0.350542621
2105,0.037219236,0.354112452,86,63,0.203169503,0.032078692,0.113211938,0.40595417
2106,0.116055413,0.097907599,110,24,0.167062387,0.037953265,0.22638066,0.202893911
2107,0.094666336,0.09417389,31,81,0.015079619,0.040489758,0.23929633,0.323475917
2108,0.419393764,0.595988751,95,59,0.05842908,0.017972758,0.492122569,0.357840324
2109,0.174802745,0.339879634,102,66,0.072853293,0.049454659,0.48738872,0.473494166
2110,0.397935931,0.204127256,87,81,0.245531813,0.043728,0.45927523,0.190771002
2111,0.083393301,0.600882084,93,71,0.0924941,0.039742238,0.342363126,0.044720545
2112,0.470916683,0.134381493,46,57,0.03527062,0.034244104,0.21855927,0.344786746
2113,0.032583733,0.412461342,34,68,0.1439205,0.008205598,0.187593663,0.405147989
2114,0.042611106,0.460232593,113,34,0.005069543,0.04169803,0.146156496,0.256458838
2115,0.362514404,0.075381204,51,68,0.071895608,0.006835542,0.466960926,0.13091444
2116,0.401754515,0.4964845,114,59,0.038823277,0.014651944,0.170420774,0.072468973
2117,0.302124659,0.069028365,39,59,0.031049354,0.02067484,0.263765159,0.345117779
2118,0.366003789,0.360243704,86,47,0.24842485,0.000230115,0.067335328,0.453102996
2119,0.291356008,0.022720239,53,85,0.138443539,0.039112032,0.210815663,0.455889043
2120,0.276411905,0.051157316,76,80,0.122789127,0.019580387,0.448892914,0.022418442
2121,0.406936892,0.079437082,76,14,0.142410046,0.008328317,0.208091978,0.100759892
2122,0.298621217,0.64636999,44,27,0.131291653,0.008644973,0.464217984,0.158686159
2123,0.015999636,0.286873526,127,57,0.140105326,0.005141735,0.396426379,0.324854495
2124,0.398451961,0.195772419,114,84,0.174862687,0.032574063,0.281269183,0.369063417
2125,0.332559148,0.6617412,124,36,0.001463201,0.004731752,0.141408527,0.174309201
2126,0.020036491,0.279808054,42,77,0.0545485,0.042452892,0.293638946,0.040712302
2127,0.163187456,0.680946833,62,71,0.112978566,0.028449875,0.406975404,0.485859668
2128,0.34366383,0.320392238,78,45,0.227430776,0.044181563,0.433124198,0.256437781
2129,0.389513671,0.571882081,41,84,0.118311366,0.006982702,0.491247491,0.018615981
2130,0.018512493,0.332250587,64,85,0.156535671,0.017835379,0.245019998,0.188277084
2131,0.26107306,0.112925572,100,73,0.153711233,0.026086198,0.096447768,0.365599922
2132,0.310145774,0.393962386,105,42,0.108424163,0.013677953,0.263420233,0.420582421
2133,0.377823666,0.240928262,44,35,0.111492339,0.001893899,0.16348292,0.215049143
2134,0.154799206,0.584817757,77,10,0.179506211,0.019111372,0.10384144,0.378767873
2135,0.481490887,0.144327848,127,37,0.107375637,0.000378887,0.064504086,0.25900777
2136,0.377410514,0.639992031,95,59,0.247339624,0.003220936,0.057232219,0.297475508
2137,0.487143068,0.239455537,103,64,0.101930033,0.033500792,0.215876269,0.485955928
2138,0.137651628,0.572456094,35,53,0.149455855,0.005865763,0.170512177,0.294626962
2139,0.474253788,0.300380803,117,82,0.235834072,0.031139145,0.083738119,0.198302508
2140,0.047438142,0.421853095,90,68,0.02076469,0.031253168,0.306186886,0.491439839
2141,0.273452916,0.197939541,41,71,0.119136772,0.000560658,0.454089206,0.40719254
2142,0.022227359,0.121761747,42,13,0.035618201,0.035754449,0.224728049,0.371552551
2143,0.06423466,0.058699946,114,71,0.195739907,0.00746138,0.059096591,0.002563824
2144,0.333473535,0.683164093,82,58,0.104847695,0.029894712,0.347914483,0.263853773
2145,0.482449864,0.246695335,32,89,0.128831167,0.017244229,0.457247227,0.157201378
2146,0.081856368,0.531071084,77,85,0.217102891,0.042678975,0.075942091,0.434427444
2147,0.424911301,0.017357214,126,19,0.179157511,0.039670461,0.448663612,0.423815846
2148,0.246227518,0.588286429,77,12,0.033574055,0.006523961,0.127725715,0.149509787
2149,0.210308401,0.658887354,106,83,0.080288942,0.043044789,0.068040874,0.048588228
2150,0.185327563,0.418192927,53,17,0.231357201,0.048125155,0.383249595,0.410963107
2151,0.175746558,0.70552732,53,40,0.15664662,0.03805545,0.104624587,0.039687253
2152,0.250323133,0.74778774,62,38,0.074818541,0.017795577,0.062220586,0.280847385
2153,0.434664892,0.570509204,73,35,0.053433169,0.008803407,0.18282574,0.01913525
2154,0.440201056,0.101388165,89,67,0.029750331,0.022837942,0.168020734,0.092894126
2155,0.188895202,0.096644352,66,77,0.193397917,0.038146435,0.053583351,0.267666041
2156,0.270006328,0.515200069,39,30,0.165076725,0.012396306,0.077378209,0.079084386
2157,0.154772172,0.161174394,79,15,0.015466799,0.042450486,0.175567437,0.264445543
2158,0.487809746,0.72172446,118,88,0.032878256,0.042445569,0.37206742,0.423105278
2159,0.477250018,0.739764926,116,90,0.008258872,0.002752555,0.427151945,0.048253828
2160,0.445654975,0.746418292,69,75,0.060226486,0.039639475,0.231845093,0.224726213
2161,0.432563081,0.348247871,76,46,0.044014537,0.015933696,0.315796147,0.245056276
2162,0.35920417,0.544376465,129,71,0.011135144,0.017142154,0.104921649,0.055783989
2163,0.092792133,0.229838968,39,72,0.130881748,0.027573406,0.116365358,0.090137843
2164,0.187540752,0.540866152,128,53,0.148702293,0.049019118,0.069223711,0.186858872
2165,0.338229309,0.223447163,69,32,0.214449323,0.03099065,0.450682748,0.019394952
2166,0.165463097,0.530383982,115,78,0.183427841,0.034070213,0.208511444,0.163500522
2167,0.353712749,0.57111694,118,39,0.051324632,0.013820603,0.448389836,0.00886888
2168,0.083105435,0.437270414,127,42,0.150717862,0.027405123,0.333511569,0.161744545
2169,0.051297654,0.418482616,72,30,0.198950999,0.036109702,0.16521975,0.482568692
2170,0.194427563,0.464240419,78,45,0.139688614,0.00587873,0.253083014,0.064079174
2171,0.442518723,0.085058629,69,70,0.035924895,0.019526728,0.317906385,0.198054506
2172,0.445720818,0.121113567,88,53,0.234747733,0.041158215,0.238124683,0.061935884
2173,0.486207779,0.351028257,105,49,0.150208029,0.037144332,0.218840361,0.10911486
2174,0.032454533,0.207052278,69,52,0.185719931,0.010146725,0.316448714,0.477508763
2175,0.454999068,0.556730983,39,36,0.228647602,0.035872978,0.304288987,0.023459362
2176,0.318478042,0.271763019,124,11,0.234490452,0.03614553,0.334696819,0.040975297
2177,0.066801066,0.192922603,71,34,0.109308711,0.03702584,0.21664269,0.349985753
2178,0.052073204,0.745603437,73,10,0.062894995,0.025498151,0.270747735,0.480347954
2179,0.470600743,0.056774686,125,56,0.028647788,0.049241821,0.289127392,0.331912437
2180,0.005085037,0.368594107,108,37,0.20464754,0.033448832,0.224765738,0.238176136
2181,0.476474551,0.693612094,62,55,0.016964028,0.002120761,0.455336123,0.004452224
2182,0.024196977,0.380704049,129,77,0.13585953,0.041437414,0.494307272,0.0928264
2183,0.293798834,0.037237542,76,29,0.062190457,0.023090077,0.121635863,0.371818006
2184,0.34808081,0.619347433,86,58,0.071335905,0.02890813,0.083848358,0.409902376
2185,0.477068065,0.129221166,78,79,0.211797745,0.021749446,0.151119284,0.339830514
2186,0.088433412,0.300021886,78,80,0.05510737,0.018106425,0.459775317,0.082270173
2187,0.487344637,0.304585717,73,80,0.237765494,0.026512761,0.108033583,0.104577662
2188,0.38680583,0.342880726,68,27,0.144993503,0.000823357,0.282616835,0.497393251
2189,0.411370281,0.131520623,78,27,0.115769099,0.028089165,0.25816599,0.189234506
2190,0.161757548,0.631132176,62,70,0.157938562,0.010853738,0.336464679,0.397013568
2191,0.400345055,0.143539911,33,24,0.241263594,0.01506352,0.143304047,0.411057626
2192,0.048786765,0.445120916,67,44,0.195753515,0.016819439,0.273473304,0.372488113
2193,0.19490494,0.695085606,86,45,0.221080586,0.030246384,0.477967123,0.332652988
2194,0.249321127,0.646239582,121,44,0.198604872,0.010571197,0.348265987,0.498438282
2195,0.202269926,0.499893018,111,12,0.203875732,0.009885521,0.241760226,0.449255593
2196,0.013460088,0.438167973,121,49,0.004513224,0.045224446,0.404071681,0.004381617
2197,0.438857855,0.443814537,35,77,0.018483504,0.023945029,0.211267955,0.005333706
2198,0.429972907,0.217480618,64,60,0.196055024,0.003027309,0.257853265,0.467459238
2199,0.350105828,0.287365908,77,68,0.234036657,0.039158529,0.11217924,0.353735892
2200,0.31659906,0.653650024,76,38,0.057885609,0.022686587,0.479529435,0.049168465
2201,0.18117945,0.230220476,56,88,0.236200988,0.049266244,0.288964752,0.359879329
2202,0.45561116,0.203390435,58,46,0.213146273,0.045148404,0.140666682,0.165842439
2203,0.461338603,0.274037728,130,49,0.228269256,0.014952849,0.130808927,0.211010203
2204,0.010234363,0.555219749,87,82,0.037612039,0.04011216,0.225196497,0.042673771
2205,0.276261995,0.741186318,33,64,0.0779251,0.020036338,0.490070203,0.02516963
2206,0.101291116,0.408119252,124,70,0.21604089,0.039845238,0.090246364,0.00237755
2207,0.285261179,0.105935991,87,35,0.166069808,0.003042915,0.082403683,0.498278074
2208,0.165794001,0.184668472,73,58,0.045783877,0.000143038,0.253676755,0.499714474
2209,0.279831943,0.039314385,64,69,0.008000129,0.022359935,0.434986204,0.143427674
2210,0.063592115,0.219246851,121,77,0.245159662,0.042025267,0.147621338,0.031022352
2211,0.303748205,0.395628659,66,76,0.017155681,0.005103827,0.136590436,0.294985988
2212,0.110821584,0.21931832,64,27,0.071391239,0.00614429,0.299174476,0.25949675
2213,0.331288622,0.584237115,37,51,0.045319313,0.045987583,0.158017426,0.061424246
2214,0.217304447,0.034411821,51,28,0.064124913,0.004740113,0.222238957,0.133920573
2215,0.30286251,0.195530207,85,43,0.030632537,0.025928995,0.131625908,0.405823883
2216,0.003766423,0.048268066,103,63,0.111925484,0.025677088,0.210303499,0.218739201
2217,0.202570141,0.268008363,124,57,0.163987226,0.028591493,0.152047038,0.349225716
2218,0.125226705,0.517357665,74,70,0.162307364,0.036549493,0.096803622,0.173907853
